Overall	Text
1	very good interview erwin
0	the cycles of autism media coverage
-1	not that data fool data on antivax killing children iatrogenic
0	antivax colleagues everyweek mesti el sebab anak sakit i do not know whatever you decide make an informed decision and take full responsibility
0	there are many many parallels between antivax thinking and autistic treatment practices lrts
0	anti vax advocate laura hayes interview with jeanie keltner follow up interview
0	parents take extreme steps to keep their kids from the unvaccinated
-1	antivax vultures circling family of mth old baby seizures time to shut lindberg down stopavn
0	queensland antivax activist in attempted centrelink benefits rort stopavn scam nojabnopay
-1	vaccination is an act of altruism the horrible history and future of measles in australia antivax
0	two weeks two campuses down makes papers again for its antivax phd stopavn highered thisisuow
-1	antivax cranks spread potentially lethal misinformation to vit
0	meryl dorey now claims that an antivax group admin is provax advocate in deep cover lost the plot stopavn
-1	emotive stories vs scientific research how do we develop critical thinkers against pseudo science antivax womad
-1	if there is any natural force humanity has really suppressed it is natural selection ridiculous exceptions like antivax
1	and alfred russel wallace would probably be nice but also like seriously antivax
-1	perhaps antivax obsession with parental right to choose includes right to shake stopavn
0	for those of you who have not seen this yet erwin
-1	fda federal death agency the fda motto seems to be if something is harmful we promote it if something
0	well anyone with functioning brain would be an antivaxer
-1	ya all that were hating on antivaxxers last year ya all know that trump is basically antivax right yet he ok he speaks truth
0	one vaccine at time
0	rolled my eyes at parents who said vaccines caused their kids autism
0	the united state goverment and dr geberding director of vaccines at merck and co inc say that autistic
0	flashback 2012 franklin delano roosevelt probably did not have polio after all president franklin delano
0	reasons to question everything you ve ever heard about vaccines antivax
-1	studies show vaccines impair immunity rather than aid it australian national review
0	wollongong universityfeeble excuses for not naming wilyman antivax thesis examiners
0	news wollongong universityfeeble excuses for not naming wilyman antivax thesis examiners
0	vaccine news wollongong universityfeeble excuses for not naming wilyman antivax thesis examiners
0	wollongong universityfeeble excuses for not naming wilyman antivax thesis examiners
-1	practices have shown that moving to close practice to antivax increases vax rates with very low dismissal rate aapleads
-1	faced with vaccinating parents threatening to leave practice if unvaccinated kids were there many practices close to antivax aapleads
-1	now controversy support discharging antivax families from practice or not aapleads
-1	meryl dorey quizzed by ruru lake lawyer for rival antivax group re abusive blog of avn pres tasha david stopavn
-1	post measles complications ie whooping cough etc strong antivax msg remains straya
-1	wollongong university fear wilyman anti vax thesis examiners will be humiliated antivax vaccine wollongong
-1	avn president latest to share private messages from rivals as oz antivax movt decays via stopavn
-1	do this only if you really want to educate the misinformed everyone on the internet has clue everyone who
-1	antivax flatearth moonhoax why do conspiracy theories exist
-1	pro vax militants bit quiet about refugee and migrant vaccination checks and statuses provax antivax
-1	soooo want to like but his antivax stance has left me cold and disillusioned formerleunigfan
-1	ironic how kylie jenner is antivax yet she injects her face with all kinds of toxins bloop
-1	do not worry about antivax cretin blocked loooong time ago
1	this is why love you dave antivax
1	help laura adams hold successful event in ohio on june 11th by buying one of these extremely attractive and
-1	put vax records in that same category arbitrarily with same penalty for antivax as partial vax it absurd
-1	antivax convo over on facebook gettin heated trump convo on twitter is bore can not we just talk about sick jams and twirl together
-1	remember you met antivax thug brett smith ljk on feb 22 2016 what he really thinks stopavn
-1	antivax people follow this idiots
-1	antivax activist francis claims is willing to kill for money she petal stopavn nojabnopay
-1	not in any way equal fgm arguments against it are emotional and similar to antivax ignorance
-1	baby parents dead
0	jessica alba honest company found to be peddling the same toxic laundry detergent chemical
-1	baby parents wrongfully accused and dead christina england host elkordy
-1	childhood paralysis spike caused by polio vaccine antivax
1	kinda like you pushing antivax propoganda
0	antivax conspiracist left twitter
1	interesting my comments regarding politics are all ignored just made an antivax comment and lotsa responses still do not get twitter
-1	dangerous lies about public health from antivax troll blocked
1	check out stopavn hashtag major msm pr blitz looks like it stands for australia vaccination network which appears to be antivax
1	rixta beacon of kindness and love in the antivax community
0	which one in this polyamorous relationship has to change my diaper settleitinsmash
-1	my 50 year old dad is watching fail compilation videos on his apple tv being streamed from his iphone technology hey
-1	mostly pro vax but uneducated pro vaxxers make me ashamed to be pro vax provax antivax
-1	polish research confirms that vaccines are dangerous antivax
-1	study reveals frighteningly vast amounts of mercury in land high concentrations falling from the sky during
-1	we re over prescribed you re killing me no drug mandates asklouder cdcwhistleblower
1	she has premature baby in the nicu and she antivax hopefully those around her are vaxxed vaxwithme
-1	ireland hpv vaccine injured fight for human rights in dublin high court see more at
1	loved her when she was strictly breastfeeding advocate then she slipped down the antivax slope sadly
-1	this is paid press release from an antivax group not an actual news story vax shedding is an overblown concern vaxwithme
1	she is sharing paid press release from an antivax org too seems like lost cause
0	lest we forget many chiropractors are also antivax vaccineswork
-1	aj ranty rant maple syrup does not treat meningitis thisiscrazy antivax homeremedies
-1	an obscenity antivax fightthewoo
-1	whatever you think of or disappointed that any doctor would endorse an antivax candidate
1	this is satisfying
-1	in before some antivax nonsense gets mentioned
-1	dismiss antivax families or not resolutions 80 82 discussions will be long aapleads
-1	west virginia cervical cancer rates blamed on lack of hpv vaccine but then found this
1	but like antivax pummeling them with science may not be the best strategy to modify their belief system
0	still processing this but it seems to be entirely based on anecdotal emotions similar to antivax stories
-1	mmr measles vaccine clinical trial results faked by big pharma
0	today medical examiner admits that he was fully aware of an ambulance issue that resulted in ezekiel going
1	video vaccination activists celebrate victory at state capitol
1	glaxosmithkline given small fine for killing babies in vaccine trial
-1	vax comp prog got beaten up for spreading antivax fear mong crushed windpipe
-1	big day friday texan has accepted my mayor challenge to see which city can go vaccine free first and we will
-1	did flu shot cause utah woman death
0	posted new photo to facebook
1	attention illinois urgent action alert please take action now to protect your rights and to prevent the
0	study more pediatricians becoming vaccine hesitant
-1	new vaccine for gluten free is causing vomiting and nausea
-1	pediatrician group warns of new possible gardasil dangers
-1	my doctor took my blood pressure and now autistic staywoke antivax
-1	once again facebook reporting algorithms facilitate harassment of pro science advocates by antivax cranks stopavn
-1	ha no well familiar that just all the crap on the rise bc of antivax pneumonia you know things that can kill me
-1	if you re antivax you re pretty much saying that you rather see 100s of kids die of some horrible disease than see your child have autism
0	just published
-1	their claim is that this will also force antivax parents to bring kids to ed at first sign of illness to prevent charges
0	no shots no school not true
0	the myth of mandatory school vaccinations
0	seems clearly understands difference between anecdote and science facts antivax homeopathy not so much
-1	this sounds exactly like antivax argument and you claim funding issue is solely cused by charters how can say that
1	steps to safe heavy metal detoxification
-1	antivax have no science so they attack the person facilitated by facebook reporting algorithm
0	flashback 2015 ama calls for ban on direct to consumer advertising of prescription drugs and medical
-1	another study confirms it vaccines are dangerous autism autoimmune antivax
-1	clueless health minister actually claims no risks in giving children vaccines antivax
-1	clueless health minister actually claims no risks in giving children vaccines antivax
0	stopped reading as soon as they brought antivax into it bye
-1	news read today gun advocate gets shot by yr old son antivax parents son dies bec no vax people legalize raw milk dey drink dey sick
1	antivax please they save millions of lives
-1	if you cared about children you would not be antivax and what wrong is to expose vulnerable people to disease willingly
-1	toddler death blamed on parents refusal to get him modern medicine these criminal morons need to be shot antivax
-1	maple syrup for meningitis tragic end this case may draw new line for neglect in antivax laws
0	was recently guest on chiropractic doctor nancy tarlow show erwin
-1	facebook facilitates harassment of pro science advocates by antivax cranks
0	board member of the world health organization is large shareholder in vaccine company
-1	antivax parent on my facebook whining her kid has chicken pox have no sympathy
0	antivax measles realise this is not remotely the point of this article but have to draw attention to this
1	pushpa bansal health and wellness daily is out stories via
0	autism rates in japan continued to rise after the withdrawal of mmr vaccine antivax vaccine autism
0	all sines are now squares
-1	anne reported fact the antivax movement is not fond of facts so see where their dismay is coming from
0	fbi to linguistically surveil antivax and health freedom activists
-1	groups from throughout the nation fighting for vaccine justice or else will hold town hall meeting in
1	toddler dies after antivax parents treat his meningitis with maple syrup instead of medicine yes they are canadian
-1	raw milk people are like hair away from antivax people on the spectrum of stupid newage bullshit
1	please read and research the cdc could not care less about you or your children antivax vaccines
0	vaporwaving kanye next album and calling it sega dreamcast while simultaneously detonating my car fuel tank with me still inside
0	the cdc could not care less about you or your children antivax vaccines
0	the cdc could not care less about you or your children antivax vaccines
1	does discussing antivax supporting moon landing conspiracies
-1	the antivax stuff ll discuss but when go full moon landing conspiracy
-1	cdc refuses to release documents linking mmr vaccines to autism antivax
-1	antivax naturopath couple kills own child refusal of medical care now using baby image to raise defense
-1	if you have antivax in your about me shit do not expect follow back and keep your kids away from mine
-1	canadian family attacked and bashed in main stream media for alternative lifestyle and health choices the
-1	they need to be prosecuted convicted and sent to prison as clear lesson to these antivax advocates
-1	is medical kidnapping big pharma new dirty secret
-1	utterly cowardly and shameful tactics used by antivax extremists to silence justified criticism of the harm they wreak
1	erwin alber does an amazing job regarding educating the world about vaccination dangers through this wonderful
0	citation means peer reviewed journal not an antivax blog
1	most vocal people are nice cross section of not in my back yard pdx and antivax moms
1	toddler dies after parents try and treat meningitis with maple syrup antivax
0	but also was funded by an antivax org
-1	and the ones who hate gmos tend to antivax and chemophobic
1	antivax propaganda is really good at making itself look like it gives shit about you and your kid
-1	fuck me twintails im dying
0	he did not really change listen to sep debate he is antivax govt keep shots out of my kids crwd
1	like to encourage everyone to switch from calling them antivax to prodisease
-1	am bit nervous asking but is there an antivax movement amongst pet owners
-1	no jab no fundamental human right to welfare how can this plan be justified forget antivax crap this is wrong
-1	censorship why would you do story like this and give antivax people more ammo notcool
-1	making unvaccinated children stay home from school is just to put pressure on their parents to get their children
1	this why do not converse with antivax activists they associate with sociopaths like this holland troll stopavn
-1	putting the antivax stuff aside trying to treat one of the most deadly bacterial diseases with maple syrup is child abuse
0	have some amstrad graphic programming books should read those at some point and make this happen
1	seriously speaking though love to create small scale aoe or dwarf fortress type game on an amiga or something
-1	want to know what fucking idiots look like antivax meningitis
1	hey those antivax babies have made it to college nothing like reset immune system at 18
0	he been antivax for years
0	have no background in game design but my concepts always start with yeah but what if it was on an amstrad or uhh fuckin amiga
-1	your fire still rage on in the twittersphere stoke them right and you shall burn the globe
1	misread the first option as hotcakes international breakfast delivery would also be nice
-1	it so weird that large scale companies are deliberately recognising and catering to such commonly demonised group of people
-1	to be fair that was directed at chloe seminude shoot which kinda goes against her own point about kim nudity
0	got banned from pokemon fansite for suggesting in the politics subforum that bernie sanders is not the new messiah and should eat gravel
-1	no there are no good video games theyre all trash bad
-1	so it insidious how the antivax stuff gets snuck in by members not babycenter
-1	this awful person is discussing the death of toddler from untreated meningitis antivax australia group stopavn
-1	avoid erwin
1	breaking leader of the antivax movement thinks bernie is best you all can have him yikes
-1	contributing to antivax movement which puts other children at risk
-1	no challenge no cheesecake chose wisely
-1	vaccinated or not you re not totally safe from measles antivax
-1	again majority of antivax by far would not let their child suffer and die at home
-1	definitely they have dangerous world view not opposed to mentioning antivax it the labeling and use in title
0	oh know that they are antivax but most anti or hesitant families would never do what they did
0	just from now on recommend not vaccinating your self or your future children antivax
-1	vaccinations are your choice idc if you re antivax do not wanna hear how harming my child by vaccinating
-1	the lie that people attack you for pointing out lies you have no lies to point out same as antivax cranks
1	you re one of the lucky ones then if you have not gotten it yet you might develop it later in life antivax
0	guys do not vaccinate vaccines cause autism research shows that kids develop autism after they get vaccinated antivax
1	can not see any net benefit for any hpv vaccine at any age james lyons weller phd
0	linking to your personal antivax blog is not evidence
1	not clear how antivax fits in seems like clickbait title
-1	yeesh antivax and anti medicine especially deadly
-1	do not feed the trolls they are there to distract you from this very important work to warn people about the
0	from kerra this is my son he had stroke dr andrew moulden taught me to see vaccine damage right in front
-1	this story is utterly disturbing and these parents must face criminal charges antivax nutters science
1	for me the picture is better because it clearly shows what kind of people are driving the antivax movement
-1	her and do not see eye to eye on lot of things but both of us fucking hate antivax bullshit
0	meningitis kills child of parents who prefer pseudoscience to actual medicine herestheharm antivax
-1	do my eyes deceive you re an antivax chemtrailer
-1	was not antivax until lied about bostonnakedman sethmnookin
-1	baby dies hours after given quinvaxem shot in southern vietnam
-1	deathpuddle
-1	if you re complicit in your story being used by antivax anti semitic homophobic misogynistic xenophobic thugs going to say something
-1	the challenge
-1	year old dies after vaccination death ruled unexplained due to natural causes
1	2016 velveteen rabbit reboot kid gets measles because parents are antivax beloved ipad is to be burned but turned into ps4 by fairy
1	if you live in indiana please call and email your representative and senator tomorrow morning ask them to
-1	woke up from being deathly sick to tree tinder matches and one message good day
-1	the evils of big pharma exposed note originally published on global research in january 2015 what wrong with
-1	so apparently bernie is anti gmo that is really disappointing that step away from antivax nonsense
-1	this poor family will suffer twice first illness second being hijacked by antivax zealots pursuing their own agenda
0	being antivax
1	ahhh other person deleted their tweet here is tweet referenced good old antivax crazypants here doing gods work
-1	thanks for retweet on that antivax nonsense too many god damn anons getting news from alex jones lately sighs
-1	debunked psuedoscience this kind of misinformation costs lives and feeds antivax nutters
1	just bc say something does not make it true why link to professional antivax group
0	think you re informed ask for vax inserts
1	why we did not vaccinate baby noor
0	well breastfeeding is natural immunisation so guess it is competition for the vaccine industry and its toxic
-1	this self proclaimed consumer health expert is just an irrational fool but his antivax advice endangers kids
